id,match_id,match_period,team_id,event_id,event_name,sub_event_id,sub_event_name,player_id,event_sec,start_x,start_y,end_x,end_y,tag_id_1,tag_id_2,tag_id_3,tag_id_4,tag_id_5
177960350,2499719,2H,1631,3,Free Kick,36,Throw in,149019,575.4956,60,100,82,95,1801,NA,NA,NA,NA
177960352,2499719,2H,1631,8,Pass,82,Head pass,14763,576.896,82,95,74,78,1801,NA,NA,NA,NA
177960354,2499719,2H,1631,1,Duel,13,Ground loose ball duel,12829,578.592,74,78,71,71,701,1802,NA,NA,NA
177961260,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,578.592,26,22,29,29,703,1801,NA,NA,NA
177960297,2499719,2H,1609,8,Pass,85,Simple pass,49876,579.4563,29,29,27,61,1801,NA,NA,NA,NA
177960298,2499719,2H,1609,8,Pass,85,Simple pass,370224,581.4196,27,61,30,53,1801,NA,NA,NA,NA
177960299,2499719,2H,1609,8,Pass,85,Simple pass,120339,582.0298,30,53,34,77,1802,NA,NA,NA,NA
177960359,2499719,2H,1631,1,Duel,11,Ground attacking duel,14853,583.7435,66,23,70,31,1401,504,602,703,1801
177960300,2499719,2H,1609,1,Duel,12,Ground defending duel,167145,584.1254,34,77,30,69,503,601,701,1802,NA
177960362,2499719,2H,1631,8,Pass,85,Simple pass,265366,585.8823,70,31,84,8,1801,NA,NA,NA,NA
177960365,2499719,2H,1631,8,Pass,80,Cross,14853,587.6207,84,8,100,100,401,2101,1802,NA,NA
177960303,2499719,2H,1609,7,Others on the ball,72,Touch,370224,588.8701,13,77,11,46,1401,NA,NA,NA,NA
177960306,2499719,2H,1609,7,Others on the ball,72,Touch,14869,590.8298,11,46,27,33,NA,NA,NA,NA,NA
177960368,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,591.5681,73,67,68,43,501,703,1801,NA,NA
177961261,2499719,2H,1609,1,Duel,12,Ground defending duel,0,591.5681,27,33,32,57,502,701,1802,NA,NA
177960308,2499719,2H,1609,1,Duel,12,Ground defending duel,49876,593.4416,32,57,25,41,502,701,1802,NA,NA
177961262,2499719,2H,1631,1,Duel,11,Ground attacking duel,0,593.4416,68,43,75,59,501,703,1801,NA,NA
177960369,2499719,2H,1631,10,Shot,100,Shot,26150,594.4256,75,59,100,100,402,201,1207,1801,NA
177960312,2499719,2H,1609,9,Save attempt,91,Save attempt,7882,595.9016,0,0,25,41,1207,1801,NA,NA,NA
177960372,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,597.2558,100,46,100,100,NA,NA,NA,NA,NA
177960374,2499719,2H,1631,3,Free Kick,30,Corner,26150,631.8776,100,99,90,55,301,801,1801,NA,NA
177960377,2499719,2H,1631,1,Duel,10,Air duel,14763,633.341,90,55,92,55,703,1801,NA,NA,NA
177960378,2499719,2H,1631,1,Duel,10,Air duel,12829,633.341,92,55,92,54,703,1801,NA,NA,NA
177961263,2499719,2H,1609,1,Duel,10,Air duel,0,633.341,10,45,8,45,701,1802,NA,NA,NA
177960314,2499719,2H,1609,1,Duel,10,Air duel,3560,633.6218,8,45,8,46,701,1802,NA,NA,NA
177960379,2499719,2H,1631,10,Shot,100,Shot,12829,634.3122,92,54,100,100,101,403,201,1205,1801
177960316,2499719,2H,1609,9,Save attempt,90,Reflexes,7882,636.2477,0,0,8,46,101,1205,1802,NA,NA
177960324,2499719,2H,1609,8,Pass,85,Simple pass,25413,697.1873,51,52,31,64,1801,NA,NA,NA,NA
177960326,2499719,2H,1609,8,Pass,85,Simple pass,120339,699.2594,31,64,41,91,1801,NA,NA,NA,NA
177960328,2499719,2H,1609,8,Pass,85,Simple pass,167145,701.1787,41,91,32,75,1801,NA,NA,NA,NA
177960333,2499719,2H,1609,8,Pass,85,Simple pass,370224,710.0647,32,75,24,43,1801,NA,NA,NA,NA
177960335,2499719,2H,1609,8,Pass,85,Simple pass,3560,713.7103,24,43,29,50,1801,NA,NA,NA,NA
177960337,2499719,2H,1609,8,Pass,85,Simple pass,49876,716.207,29,50,30,86,1801,NA,NA,NA,NA
177960340,2499719,2H,1609,7,Others on the ball,72,Touch,370224,718.233,30,86,50,83,NA,NA,NA,NA,NA
177960339,2499719,2H,1609,8,Pass,85,Simple pass,370224,722.8469,50,83,65,93,1801,NA,NA,NA,NA
177960341,2499719,2H,1609,8,Pass,85,Simple pass,167145,724.6127,65,93,44,83,1801,NA,NA,NA,NA
177960343,2499719,2H,1609,8,Pass,85,Simple pass,120339,728.791,44,83,33,79,1801,NA,NA,NA,NA
177960345,2499719,2H,1609,8,Pass,83,High pass,370224,731.7981,33,79,34,27,1801,NA,NA,NA,NA
177960347,2499719,2H,1609,8,Pass,85,Simple pass,14869,736.9632,34,27,56,18,1801,NA,NA,NA,NA
177960348,2499719,2H,1609,8,Pass,85,Simple pass,3319,738.2557,56,18,66,30,1801,NA,NA,NA,NA
177960353,2499719,2H,1609,8,Pass,85,Simple pass,49876,742.2461,66,30,58,17,1801,NA,NA,NA,NA
177960355,2499719,2H,1609,8,Pass,85,Simple pass,7868,746.6574,58,17,54,84,1801,NA,NA,NA,NA
177960357,2499719,2H,1609,8,Pass,85,Simple pass,370224,751.148,54,84,70,78,1801,NA,NA,NA,NA
177960358,2499719,2H,1609,8,Pass,85,Simple pass,120339,753.795,70,78,63,70,1801,NA,NA,NA,NA
177960360,2499719,2H,1609,8,Pass,85,Simple pass,49876,754.9937,63,70,69,34,1801,NA,NA,NA,NA
177960361,2499719,2H,1609,8,Pass,85,Simple pass,3319,758.9419,69,34,85,7,1801,NA,NA,NA,NA
177960363,2499719,2H,1609,8,Pass,80,Cross,7868,761.1066,85,7,94,57,402,801,1802,NA,NA
177960385,2499719,2H,1631,8,Pass,82,Head pass,14853,762.4003,6,43,16,45,1401,1801,NA,NA,NA
177960387,2499719,2H,1631,7,Others on the ball,71,Clearance,265366,764.6104,16,45,37,20,1802,NA,NA,NA,NA
177960366,2499719,2H,1609,8,Pass,82,Head pass,120339,768.217,63,80,77,69,1802,NA,NA,NA,NA
177960392,2499719,2H,1631,8,Pass,82,Head pass,265366,768.9007,23,31,38,27,1801,NA,NA,NA,NA
177960390,2499719,2H,1631,1,Duel,13,Ground loose ball duel,12829,770.8274,38,27,37,31,703,1801,NA,NA,NA
177960394,2499719,2H,1631,8,Pass,85,Simple pass,12829,771.2607,37,31,38,33,1801,NA,NA,NA,NA
177960370,2499719,2H,1609,1,Duel,13,Ground loose ball duel,370224,772.7282,62,73,62,67,701,1802,NA,NA,NA
177960398,2499719,2H,1631,7,Others on the ball,72,Touch,14763,773.0977,38,33,43,31,NA,NA,NA,NA,NA
177960396,2499719,2H,1631,1,Duel,13,Ground loose ball duel,12829,773.4482,43,31,43,28,703,1801,NA,NA,NA
177961264,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,773.4482,57,69,57,72,701,1802,NA,NA,NA
177960371,2499719,2H,1609,2,Foul,20,Foul,370224,773.9273,57,72,57,69,NA,NA,NA,NA,NA
177960400,2499719,2H,1631,3,Free Kick,31,Free Kick,8480,806.0369,37,31,71,77,1802,NA,NA,NA,NA
177960402,2499719,2H,1631,1,Duel,12,Ground defending duel,14763,811.7708,71,77,67,70,503,701,1802,NA,NA
177960373,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,811.9096,29,23,33,30,504,703,1801,NA,NA
177960375,2499719,2H,1609,8,Pass,83,High pass,7868,813.3903,33,30,92,12,1801,NA,NA,NA,NA
177960405,2499719,2H,1631,1,Duel,12,Ground defending duel,8488,820.5243,8,88,12,85,502,701,1802,NA,NA
177960380,2499719,2H,1609,1,Duel,11,Ground attacking duel,7945,821.0441,92,12,88,15,501,703,1801,NA,NA
177960381,2499719,2H,1609,8,Pass,85,Simple pass,7945,822.4243,88,15,77,55,1801,NA,NA,NA,NA
177960382,2499719,2H,1609,10,Shot,100,Shot,7868,824.6188,77,55,0,0,402,201,1203,1801,NA
177960407,2499719,2H,1631,9,Save attempt,91,Save attempt,8480,825.4828,100,100,23,45,1203,1801,NA,NA,NA
177960383,2499719,2H,1609,6,Offside,,,25413,827.1114,91,47,0,0,NA,NA,NA,NA,NA
177960411,2499719,2H,1631,3,Free Kick,31,Free Kick,8480,854.8247,9,49,51,4,1801,NA,NA,NA,NA
177960415,2499719,2H,1631,8,Pass,82,Head pass,14853,859.6735,51,4,71,5,1802,NA,NA,NA,NA
177960384,2499719,2H,1609,8,Pass,85,Simple pass,3319,862.5904,29,95,22,87,1801,NA,NA,NA,NA
177960386,2499719,2H,1609,8,Pass,85,Simple pass,370224,864.73,22,87,31,92,1801,NA,NA,NA,NA
177960388,2499719,2H,1609,8,Pass,85,Simple pass,3319,869.0121,31,92,28,51,1801,NA,NA,NA,NA
177960389,2499719,2H,1609,8,Pass,85,Simple pass,3560,873.2114,28,51,41,31,1801,NA,NA,NA,NA
177960391,2499719,2H,1609,8,Pass,86,Smart pass,49876,877.3763,41,31,74,37,901,1802,NA,NA,NA
177960419,2499719,2H,1631,8,Pass,85,Simple pass,8488,878.73,26,63,42,92,1801,NA,NA,NA,NA
177960421,2499719,2H,1631,8,Pass,85,Simple pass,26150,880.0434,42,92,36,81,1801,NA,NA,NA,NA
177960422,2499719,2H,1631,8,Pass,85,Simple pass,192748,881.1474,36,81,40,86,1801,NA,NA,NA,NA
177960426,2499719,2H,1631,8,Pass,85,Simple pass,26150,883.2257,40,86,42,93,1801,NA,NA,NA,NA
177960427,2499719,2H,1631,7,Others on the ball,72,Touch,192748,883.9395,42,93,40,90,NA,NA,NA,NA,NA
177960429,2499719,2H,1631,1,Duel,13,Ground loose ball duel,26150,884.5271,40,90,34,69,702,1801,NA,NA,NA
177961265,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,884.5271,60,10,66,31,702,1801,NA,NA,NA
177960393,2499719,2H,1609,1,Duel,13,Ground loose ball duel,49876,884.94,66,31,57,9,701,1802,NA,NA,NA
177961266,2499719,2H,1631,1,Duel,13,Ground loose ball duel,0,884.94,34,69,43,91,703,1801,NA,NA,NA
177960430,2499719,2H,1631,8,Pass,85,Simple pass,192748,885.5854,43,91,39,72,1802,NA,NA,NA,NA
177960395,2499719,2H,1609,7,Others on the ball,72,Touch,49876,886.5399,61,28,53,9,1401,NA,NA,NA,NA
177960433,2499719,2H,1631,1,Duel,13,Ground loose ball duel,26150,886.9519,44,96,47,91,703,1801,NA,NA,NA
177961267,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,886.9519,56,4,53,9,701,1802,NA,NA,NA
177960435,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,887.7981,47,91,33,100,702,1801,NA,NA,NA
177960397,2499719,2H,1609,1,Duel,12,Ground defending duel,14869,887.8349,53,9,67,0,702,1801,NA,NA,NA
177960438,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,891.8494,29,100,100,100,NA,NA,NA,NA,NA
177960440,2499719,2H,1631,3,Free Kick,36,Throw in,149019,903.3669,33,100,48,90,1801,NA,NA,NA,NA
177960441,2499719,2H,1631,1,Duel,10,Air duel,14763,905.021,48,90,39,92,701,1802,NA,NA,NA
177960399,2499719,2H,1609,1,Duel,10,Air duel,7868,905.1357,52,10,61,8,703,1801,NA,NA,NA
177960443,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,907.0087,39,92,39,82,702,1801,NA,NA,NA
177961268,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,907.0087,61,8,61,18,702,1801,NA,NA,NA
177960401,2499719,2H,1609,8,Pass,85,Simple pass,7945,907.5013,61,18,57,44,1801,NA,NA,NA,NA
177960403,2499719,2H,1609,8,Pass,85,Simple pass,120339,910.8625,57,44,59,56,1801,NA,NA,NA,NA
177960446,2499719,2H,1631,1,Duel,12,Ground defending duel,265366,912.7228,41,44,41,60,702,1801,NA,NA,NA
177961269,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,912.7228,59,56,59,40,702,1801,NA,NA,NA
177960406,2499719,2H,1609,8,Pass,85,Simple pass,3319,915.9691,59,40,70,41,1801,NA,NA,NA,NA
177960408,2499719,2H,1609,7,Others on the ball,72,Touch,25413,916.8758,70,41,70,41,NA,NA,NA,NA,NA
177960449,2499719,2H,1631,1,Duel,13,Ground loose ball duel,192748,917.377,30,59,35,52,702,1801,NA,NA,NA
177960409,2499719,2H,1609,1,Duel,13,Ground loose ball duel,25413,917.722,70,41,65,48,702,1801,NA,NA,NA
177960452,2499719,2H,1631,1,Duel,13,Ground loose ball duel,265366,918.417,35,52,41,60,1601,703,1801,NA,NA
177960410,2499719,2H,1609,1,Duel,13,Ground loose ball duel,25413,919.048,65,48,59,40,701,1802,NA,NA,NA
177960453,2499719,2H,1631,8,Pass,83,High pass,14763,920.6579,41,60,71,41,1901,901,1802,NA,NA
177960412,2499719,2H,1609,7,Others on the ball,72,Touch,3560,924.1732,29,59,36,70,1401,NA,NA,NA,NA
177960413,2499719,2H,1609,8,Pass,85,Simple pass,370224,925.3422,36,70,62,91,1801,NA,NA,NA,NA
177960414,2499719,2H,1609,8,Pass,85,Simple pass,167145,928.7659,62,91,61,76,1801,NA,NA,NA,NA
177960416,2499719,2H,1609,8,Pass,85,Simple pass,120339,931.8973,61,76,46,51,1801,NA,NA,NA,NA
177960417,2499719,2H,1609,8,Pass,85,Simple pass,3560,933.429,46,51,58,24,1801,NA,NA,NA,NA
177960418,2499719,2H,1609,8,Pass,85,Simple pass,49876,937.3787,58,24,71,32,1801,NA,NA,NA,NA
177960420,2499719,2H,1609,8,Pass,85,Simple pass,3319,938.1958,71,32,66,43,1801,NA,NA,NA,NA
177960423,2499719,2H,1609,8,Pass,85,Simple pass,49876,939.6357,66,43,67,67,1801,NA,NA,NA,NA
177960424,2499719,2H,1609,8,Pass,85,Simple pass,120339,940.9881,67,67,72,54,1801,NA,NA,NA,NA
177960425,2499719,2H,1609,8,Pass,85,Simple pass,25413,942.3199,72,54,72,46,1802,NA,NA,NA,NA
177960458,2499719,2H,1631,1,Duel,11,Ground attacking duel,265366,943.4706,28,54,22,46,502,703,1801,NA,NA
177960428,2499719,2H,1609,1,Duel,12,Ground defending duel,120339,943.743,72,46,78,54,501,701,1802,NA,NA
177960459,2499719,2H,1631,7,Others on the ball,71,Clearance,8653,945.0354,22,46,54,0,1802,NA,NA,NA,NA
177960461,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,950.7126,54,0,100,100,NA,NA,NA,NA,NA
177960431,2499719,2H,1609,3,Free Kick,36,Throw in,370224,954.4775,36,100,32,71,1801,NA,NA,NA,NA
177960432,2499719,2H,1609,8,Pass,85,Simple pass,3560,955.7054,32,71,43,84,1801,NA,NA,NA,NA
177960434,2499719,2H,1609,8,Pass,85,Simple pass,370224,961.0043,43,84,36,63,1801,NA,NA,NA,NA
177960436,2499719,2H,1609,8,Pass,85,Simple pass,3560,964.5258,36,63,55,23,1801,NA,NA,NA,NA
177960437,2499719,2H,1609,8,Pass,85,Simple pass,14869,968.1837,55,23,64,36,1801,NA,NA,NA,NA
177960442,2499719,2H,1609,7,Others on the ball,72,Touch,3319,972.0288,64,36,70,33,NA,NA,NA,NA,NA
177960444,2499719,2H,1609,8,Pass,85,Simple pass,3319,975.1218,70,33,72,28,1801,NA,NA,NA,NA
177960445,2499719,2H,1609,8,Pass,85,Simple pass,14869,976.3198,72,28,77,32,1801,NA,NA,NA,NA
177960447,2499719,2H,1609,8,Pass,86,Smart pass,3319,982.4505,77,32,90,26,1801,NA,NA,NA,NA
177960474,2499719,2H,1631,1,Duel,12,Ground defending duel,8488,987.446,10,74,18,72,702,1801,NA,NA,NA
177961270,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,987.446,90,26,82,28,702,1801,NA,NA,NA
177960450,2499719,2H,1609,8,Pass,85,Simple pass,7945,988.5337,82,28,71,44,1801,NA,NA,NA,NA
177960451,2499719,2H,1609,8,Pass,85,Simple pass,120339,990.234,71,44,79,57,1801,NA,NA,NA,NA
177960454,2499719,2H,1609,8,Pass,86,Smart pass,7945,992.2934,79,57,91,68,302,901,1801,NA,NA
177960457,2499719,2H,1609,10,Shot,100,Shot,167145,993.6891,91,68,0,0,402,201,1202,1801,NA
177960478,2499719,2H,1631,9,Save attempt,90,Reflexes,8480,994.6188,100,100,9,32,1202,1801,NA,NA,NA
177960480,2499719,2H,1631,8,Pass,84,Launch,8480,1018.899,9,52,64,89,1801,NA,NA,NA,NA
177960460,2499719,2H,1609,1,Duel,10,Air duel,7868,1020.766,36,11,47,11,703,1801,NA,NA,NA
177960481,2499719,2H,1631,1,Duel,10,Air duel,26150,1021.038,64,89,53,89,701,1802,NA,NA,NA
177960484,2499719,2H,1631,8,Pass,84,Launch,149019,1023.092,53,89,79,60,1802,NA,NA,NA,NA
177960462,2499719,2H,1609,8,Pass,82,Head pass,3560,1027.108,21,40,35,49,1801,NA,NA,NA,NA
177960463,2499719,2H,1609,8,Pass,82,Head pass,120339,1029.308,35,49,11,45,1801,NA,NA,NA,NA
177960464,2499719,2H,1609,8,Pass,81,Hand pass,7882,1032.756,11,45,23,72,1801,NA,NA,NA,NA
177960465,2499719,2H,1609,8,Pass,85,Simple pass,370224,1033.883,23,72,30,67,1801,NA,NA,NA,NA
177960466,2499719,2H,1609,7,Others on the ball,70,Acceleration,120339,1037.901,30,67,55,83,1801,NA,NA,NA,NA
177960468,2499719,2H,1609,8,Pass,85,Simple pass,120339,1040.263,55,83,63,96,1801,NA,NA,NA,NA
177960469,2499719,2H,1609,8,Pass,85,Simple pass,167145,1041.202,63,96,37,76,1801,NA,NA,NA,NA
177960470,2499719,2H,1609,8,Pass,85,Simple pass,370224,1043.648,37,76,47,43,1801,NA,NA,NA,NA
177960472,2499719,2H,1609,7,Others on the ball,72,Touch,49876,1046.032,47,43,67,32,NA,NA,NA,NA,NA
177960473,2499719,2H,1609,8,Pass,85,Simple pass,49876,1049.363,67,32,85,7,1801,NA,NA,NA,NA
177960475,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,1054.043,85,7,97,10,503,703,1801,NA,NA
177960486,2499719,2H,1631,1,Duel,12,Ground defending duel,26150,1054.126,15,93,3,90,504,701,1802,NA,NA
177960476,2499719,2H,1609,8,Pass,80,Cross,7868,1055.588,97,10,0,0,401,2101,1802,NA,NA
177960488,2499719,2H,1631,7,Others on the ball,72,Touch,149019,1056.712,4,85,0,92,1401,NA,NA,NA,NA
177960490,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1059.154,0,92,100,100,NA,NA,NA,NA,NA
177960479,2499719,2H,1609,3,Free Kick,30,Corner,49876,1073.042,100,0,93,49,801,1801,NA,NA,NA
177960495,2499719,2H,1631,1,Duel,10,Air duel,14853,1074.871,7,51,20,2,702,1801,NA,NA,NA
177960482,2499719,2H,1609,1,Duel,10,Air duel,7945,1074.984,93,49,80,98,702,1801,NA,NA,NA
177960483,2499719,2H,1609,7,Others on the ball,72,Touch,167145,1080.091,80,98,90,100,NA,NA,NA,NA,NA
177960500,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1082.764,10,0,100,100,NA,NA,NA,NA,NA
177960503,2499719,2H,1631,3,Free Kick,36,Throw in,14853,1109.119,17,0,43,28,1802,NA,NA,NA,NA
177960487,2499719,2H,1609,8,Pass,82,Head pass,120339,1115.394,57,72,66,77,1401,1802,NA,NA,NA
177960509,2499719,2H,1631,8,Pass,83,High pass,265366,1117.53,34,23,41,97,1401,1801,NA,NA,NA
177960512,2499719,2H,1631,8,Pass,85,Simple pass,26150,1124.551,41,97,30,82,1801,NA,NA,NA,NA
177960515,2499719,2H,1631,8,Pass,85,Simple pass,149019,1126.299,30,82,43,90,1801,NA,NA,NA,NA
177960517,2499719,2H,1631,8,Pass,86,Smart pass,26150,1128.569,43,90,69,47,901,1802,NA,NA,NA
177960489,2499719,2H,1609,8,Pass,85,Simple pass,3560,1130.52,31,53,36,55,1401,1801,NA,NA,NA
177960519,2499719,2H,1631,1,Duel,12,Ground defending duel,8013,1131.847,64,45,63,40,701,1802,NA,NA,NA
177960491,2499719,2H,1609,1,Duel,11,Ground attacking duel,120339,1132.359,36,55,37,60,703,1801,NA,NA,NA
177960492,2499719,2H,1609,8,Pass,85,Simple pass,120339,1132.971,37,60,43,36,1801,NA,NA,NA,NA
177960493,2499719,2H,1609,8,Pass,85,Simple pass,49876,1134.463,43,36,60,26,1801,NA,NA,NA,NA
177960494,2499719,2H,1609,8,Pass,85,Simple pass,3319,1135.793,60,26,53,31,1801,NA,NA,NA,NA
177960496,2499719,2H,1609,8,Pass,83,High pass,49876,1140.348,53,31,66,94,1801,NA,NA,NA,NA
177960497,2499719,2H,1609,8,Pass,85,Simple pass,167145,1145.449,66,94,61,76,1801,NA,NA,NA,NA
177960498,2499719,2H,1609,8,Pass,85,Simple pass,120339,1146.627,61,76,56,80,1801,NA,NA,NA,NA
177960499,2499719,2H,1609,8,Pass,85,Simple pass,370224,1149.196,56,80,54,26,1801,NA,NA,NA,NA
177960501,2499719,2H,1609,8,Pass,85,Simple pass,14869,1152.829,54,26,63,26,1801,NA,NA,NA,NA
177960502,2499719,2H,1609,8,Pass,85,Simple pass,3319,1155.436,63,26,66,9,1801,NA,NA,NA,NA
177960504,2499719,2H,1609,8,Pass,85,Simple pass,7868,1158.393,66,9,63,23,1801,NA,NA,NA,NA
177960524,2499719,2H,1631,1,Duel,12,Ground defending duel,265366,1160.928,37,77,21,100,504,702,1801,NA,NA
177960505,2499719,2H,1609,1,Duel,11,Ground attacking duel,3319,1161.592,63,23,79,0,503,702,1801,NA,NA
177960525,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1164.875,21,100,100,100,NA,NA,NA,NA,NA
177960506,2499719,2H,1609,3,Free Kick,36,Throw in,7868,1171.007,79,0,64,14,1801,NA,NA,NA,NA
177960507,2499719,2H,1609,8,Pass,85,Simple pass,14869,1173.26,64,14,57,30,1801,NA,NA,NA,NA
177960508,2499719,2H,1609,8,Pass,85,Simple pass,3560,1175.446,57,30,62,78,1801,NA,NA,NA,NA
177960510,2499719,2H,1609,8,Pass,85,Simple pass,370224,1180.685,62,78,55,64,1801,NA,NA,NA,NA
177960511,2499719,2H,1609,8,Pass,85,Simple pass,120339,1183.277,55,64,67,53,1801,NA,NA,NA,NA
177960513,2499719,2H,1609,8,Pass,85,Simple pass,49876,1184.918,67,53,65,28,1801,NA,NA,NA,NA
177960514,2499719,2H,1609,7,Others on the ball,72,Touch,14869,1186.196,65,28,79,23,NA,NA,NA,NA,NA
177960516,2499719,2H,1609,8,Pass,85,Simple pass,14869,1188.93,79,23,96,9,1802,NA,NA,NA,NA
177960526,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1191.406,4,91,100,100,NA,NA,NA,NA,NA
177960527,2499719,2H,1631,3,Free Kick,34,Goal kick,8480,1216.083,100,100,61,5,NA,NA,NA,NA,NA
177960518,2499719,2H,1609,1,Duel,10,Air duel,167145,1219.711,39,95,51,100,703,1801,NA,NA,NA
177960528,2499719,2H,1631,1,Duel,10,Air duel,14853,1219.962,61,5,49,0,701,1802,NA,NA,NA
177960529,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1222.653,46,0,100,100,NA,NA,NA,NA,NA
177960530,2499719,2H,1631,3,Free Kick,36,Throw in,14853,1239.036,49,0,68,51,1801,NA,NA,NA,NA
177960531,2499719,2H,1631,8,Pass,85,Simple pass,26150,1240.967,68,51,61,38,1801,NA,NA,NA,NA
177960532,2499719,2H,1631,8,Pass,85,Simple pass,265366,1242.054,61,38,55,53,1801,NA,NA,NA,NA
177960533,2499719,2H,1631,8,Pass,83,High pass,149019,1243.685,55,53,84,9,1802,NA,NA,NA,NA
177960534,2499719,2H,1631,1,Duel,12,Ground defending duel,8013,1248.372,84,9,80,3,501,701,1802,NA,NA
177960520,2499719,2H,1609,1,Duel,11,Ground attacking duel,167145,1248.504,16,91,20,97,502,703,1801,NA,NA
177960521,2499719,2H,1609,8,Pass,83,High pass,167145,1250.839,20,97,36,75,1802,NA,NA,NA,NA
177960536,2499719,2H,1631,8,Pass,82,Head pass,8653,1253.336,64,25,85,16,1801,NA,NA,NA,NA
177960538,2499719,2H,1631,1,Duel,10,Air duel,12829,1255.721,85,16,81,24,701,1802,NA,NA,NA
177961271,2499719,2H,1609,1,Duel,10,Air duel,0,1255.721,15,84,19,76,703,1801,NA,NA,NA
177960522,2499719,2H,1609,8,Pass,82,Head pass,370224,1256.253,19,76,18,94,1401,1802,NA,NA,NA
177960540,2499719,2H,1631,1,Duel,11,Ground attacking duel,8013,1259.572,82,6,80,0,702,1801,NA,NA,NA
177960523,2499719,2H,1609,1,Duel,12,Ground defending duel,167145,1260.155,18,94,20,100,702,1801,NA,NA,NA
177960541,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1262.737,84,0,100,100,NA,NA,NA,NA,NA
177960537,2499719,2H,1609,3,Free Kick,36,Throw in,7868,1318.256,20,100,40,89,1801,NA,NA,NA,NA
177960539,2499719,2H,1609,1,Duel,13,Ground loose ball duel,26010,1319.619,40,89,38,86,701,1802,NA,NA,NA
177961272,2499719,2H,1631,1,Duel,13,Ground loose ball duel,0,1319.619,60,11,62,14,703,1801,NA,NA,NA
177960543,2499719,2H,1631,8,Pass,85,Simple pass,14853,1320.093,62,14,73,26,1801,NA,NA,NA,NA
177960545,2499719,2H,1631,8,Pass,85,Simple pass,14763,1322.423,73,26,69,40,1801,NA,NA,NA,NA
177960546,2499719,2H,1631,8,Pass,86,Smart pass,26150,1323.497,69,40,75,31,1801,NA,NA,NA,NA
177960548,2499719,2H,1631,7,Others on the ball,72,Touch,14763,1324.605,75,31,78,36,NA,NA,NA,NA,NA
177960550,2499719,2H,1631,1,Duel,13,Ground loose ball duel,14763,1325.338,78,36,75,30,701,1802,NA,NA,NA
177960542,2499719,2H,1609,1,Duel,13,Ground loose ball duel,3560,1325.602,22,64,25,70,703,1801,NA,NA,NA
177960553,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,1326.951,75,30,76,34,501,701,1802,NA,NA
177960544,2499719,2H,1609,1,Duel,11,Ground attacking duel,7870,1327.073,25,70,24,66,502,703,1801,NA,NA
177960554,2499719,2H,1631,2,Foul,20,Foul,192748,1328.551,76,34,75,30,NA,NA,NA,NA,NA
177960547,2499719,2H,1609,3,Free Kick,31,Free Kick,14869,1331.258,25,54,34,47,1801,NA,NA,NA,NA
177960549,2499719,2H,1609,8,Pass,83,High pass,49876,1336.49,34,47,67,11,1802,NA,NA,NA,NA
177960556,2499719,2H,1631,8,Pass,82,Head pass,149019,1337.863,33,89,28,62,1401,1802,NA,NA,NA
177960551,2499719,2H,1609,8,Pass,85,Simple pass,3319,1341.789,72,38,90,10,1801,NA,NA,NA,NA
177960552,2499719,2H,1609,8,Pass,80,Cross,25413,1344.74,90,10,90,56,302,401,801,1801,NA
177960557,2499719,2H,1609,10,Shot,100,Shot,7870,1346.164,90,56,0,0,403,201,1212,1802,NA
177960560,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1348.579,3,71,100,100,NA,NA,NA,NA,NA
177960561,2499719,2H,1631,3,Free Kick,34,Goal kick,8480,1409.02,100,100,67,6,NA,NA,NA,NA,NA
177960562,2499719,2H,1631,1,Duel,10,Air duel,14853,1413.39,67,6,74,0,702,1801,NA,NA,NA
177960564,2499719,2H,1609,1,Duel,10,Air duel,7868,1413.529,33,94,26,100,702,1801,NA,NA,NA
177960563,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1416.59,71,0,100,100,NA,NA,NA,NA,NA
177960568,2499719,2H,1609,3,Free Kick,36,Throw in,7868,1431.424,26,100,37,84,1801,NA,NA,NA,NA
177960570,2499719,2H,1609,8,Pass,85,Simple pass,26010,1432.854,37,84,29,94,1801,NA,NA,NA,NA
